title, company, technical_skill, image_url, job_url
"Lead Software Engineer, Fullstack",Grab,"['Lead', 'GitLab', 'DynamoDB', 'AWS', 'Go', 'Ruby on Rails', 'GitLab CI', 'Datadog', 'CI', 'Kibana', 'Ruby', 'JavaScript', 'GraphQL', 'MySQL', 'Elasticsearch', 'Redis', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/168.png,https://nodeflair.com/jobs/grab-lead-software-engineer-fullstack-193257?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Engineer,WorldQuant,"['Senior', 'Alerta', 'Sentry', 'Elastic', 'OOP', 'UNIX', 'Java', 'Spark', 'Prometheus', 'Linux', 'Kubernetes', 'kafka', 'PHP', 'Python']",https://nodeflair.com/api/v2/companies/653.png,https://nodeflair.com/jobs/worldquant-senior-backend-engineer-193256?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineer - Backend,ShopBack,"['Mid', 'TDD', 'AWS', 'CI', 'Typescript', 'Node.js']",https://nodeflair.com/api/v2/companies/5.png,https://nodeflair.com/jobs/shopback-software-engineer-backend-193255?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Back End Developer,Diksha Teknologies,"['Mid', 'AWS', 'Flow', 'NoSQL', 'Node.js', 'GraphQL', 'MySQL']",https://nodeflair.com/api/v2/companies/17484.png,https://nodeflair.com/jobs/diksha-teknologies-back-end-developer-193254?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend developer (Middle/Senior),CMC Global,"['Senior', 'Mid', 'yarn', 'API', 'Storybook', 'Webpack', 'Babel', 'Jest', 'npm', 'JavaScript', 'React']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-frontend-developer-middle-senior-193253?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle/Senior Fullstack Developer,Zalo,"['Senior', 'Mid', 'Rest API', 'API', 'Java', 'NoSQL', 'MySQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9246.png,https://nodeflair.com/jobs/zalo-middle-senior-fullstack-developer-193252?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Software Developer,Thoughtworks,"['Senior', 'Strategy', 'AWS', 'Docker', 'Azure', 'Java', 'Kubernetes', 'Ruby', 'C#']",https://nodeflair.com/api/v2/companies/1214.png,https://nodeflair.com/jobs/thoughtworks-senior-software-developer-193251?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Backend Software Engineer II (Hybrid),Axon,"['Mid', 'Go', 'Less', 'UNIX', 'Java', 'Linux', 'NoSQL', 'SQL', 'Scala', 'C#', 'Python']",https://nodeflair.com/api/v2/companies/3870.png,https://nodeflair.com/jobs/axon-backend-software-engineer-ii-hybrid-193250?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Front End Supervisor & Back End Supervisor,SAPP Academy,"['Mid', 'Next.js', 'DynamoDB', 'AWS', 'Rest API', 'Docker', 'API', 'Factory', 'Message Queue', 'essage Queue', 'Elastic', 'gRPC', 'Firebase', 'Less', 'OOP', 'Git', 'SASS', 'Linux', 'NoSQL', 'Kubernetes', 'Typescript', 'JavaScript', 'Ajax', 'Node.js', 'PostgreSQL', 'MySQL', 'React', 'MongoDB', 'CSS']",https://nodeflair.com/api/v2/companies/22154.png,https://nodeflair.com/jobs/sapp-academy-front-end-supervisor-back-end-supervisor-193249?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Front End Supervisor & Back End Supervisor,SAPP Academy,"['Mid', 'Next.js', 'DynamoDB', 'AWS', 'Rest API', 'Docker', 'API', 'Factory', 'Message Queue', 'essage Queue', 'Elastic', 'gRPC', 'Firebase', 'Less', 'OOP', 'Git', 'SASS', 'Linux', 'NoSQL', 'Kubernetes', 'Typescript', 'JavaScript', 'Ajax', 'Node.js', 'PostgreSQL', 'MySQL', 'React', 'MongoDB', 'CSS']",https://nodeflair.com/api/v2/companies/22154.png,https://nodeflair.com/jobs/sapp-academy-front-end-supervisor-back-end-supervisor-193248?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineer,Microsoft,"['Junior', 'C++', 'Java', 'C#', 'Python']",https://nodeflair.com/api/v2/companies/339.png,https://nodeflair.com/jobs/microsoft-software-engineer-193247?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineer,WorldQuant,"['Strategy', 'Python']",https://nodeflair.com/api/v2/companies/653.png,https://nodeflair.com/jobs/worldquant-software-engineer-193246?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Software Engineer II (Hybrid),Axon,"['Senior', 'Go', 'Sprint', 'Java', 'NoSQL', 'SQL', 'Scala', 'C#']",https://nodeflair.com/api/v2/companies/3870.png,https://nodeflair.com/jobs/axon-senior-backend-software-engineer-ii-hybrid-193245?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Data Engineer,NashTech,"['Senior', 'ETL', 'Oracle', 'SQL', 'PostgreSQL', 'MySQL']",https://nodeflair.com/api/v2/companies/10389.png,https://nodeflair.com/jobs/nashtech-senior-data-engineer-193244?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Python Developer (offer up to 100M + signing bonus),CMC Global,"['Senior', 'InfluxDB', 'ETL', 'AWS', 'Swagger', 'Rest API', 'Go', 'API', 'TICK stack', 'Shell Script', 'Shell', 'UML', 'Azure', 'Linux', 'PostgreSQL', 'Django', 'Python']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-senior-python-developer-offer-up-to-100m-signing-bonus-193243?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lead Software Developer,Thoughtworks,"['Lead', 'Strategy', 'TDD', 'AWS', 'Docker', 'Go', 'Clojure', 'Less', 'Java', 'Kubernetes', 'Ruby', 'JavaScript', 'Scala', 'C#']",https://nodeflair.com/api/v2/companies/1214.png,https://nodeflair.com/jobs/thoughtworks-lead-software-developer-193242?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Mid/Senior iOS Engineer - 100% (w/m/d) - Ho Chi Minh City - Hybrid Work,SMG,"['Senior', 'Mid', 'Rest API', 'play', 'Git', 'iOS', 'Android', 'Swift']",https://nodeflair.com/api/v2/companies/22135.png,https://nodeflair.com/jobs/smg-mid-senior-ios-engineer-100-w-m-d-ho-chi-minh-city-hybrid-work-193241?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Data Engineer,WorldQuant,"['Senior', 'C++', 'Jupyter', 'Shell', 'OOP', 'UNIX', 'Git', 'Linux', 'Python']",https://nodeflair.com/api/v2/companies/653.png,https://nodeflair.com/jobs/worldquant-senior-data-engineer-193240?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Product Manager,Bosch,"['Manager', 'Microsoft']",https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-product-manager-193364?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior/Lead NodeJS Backend Developer,Finviet,"['Lead', 'Senior', 'Websockets', 'Rest API', 'API', 'ActiveMQ', 'Elastic', 'Git', 'Java', 'React Native', 'Angular', 'JavaScript', 'Node.js', '.NET', 'PHP', 'React']",https://nodeflair.com/api/v2/companies/13028.png,https://nodeflair.com/jobs/finviet-senior-lead-nodejs-backend-developer-193188?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Automation Tester (English),Capgemini,"['Mid', 'Senior', 'Lead', 'WebDriver', 'SVN', 'Selenium', 'Jenkins', 'API', 'RestAssured', 'SoapUI', 'TestNG', 'Postman', 'Cucumber', 'JMeter', 'Sprint', 'Git', 'Azure', 'Java', 'Appium', 'C#', 'Maven', 'Python']",https://nodeflair.com/api/v2/companies/375.png,https://nodeflair.com/jobs/capgemini-senior-automation-tester-english-193178?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester (Lead),Synodus,"['Lead', 'Sprint']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-tester-lead-193180?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Nhân Viên Marketing Game Trên Tiktok,VGP,"['Junior', 'Analytics']",https://nodeflair.com/api/v2/companies/11994.png,https://nodeflair.com/jobs/vgp-nhan-vien-marketing-game-tren-tiktok-193184?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Chuyên Gia/ Chuyên Viên Cao Cấp AI (Senior AI Engineer) - Khối CNTT,MB Bank,"['Mid', 'Senior', 'Lead', 'Graph', 'Java', 'Python']",https://nodeflair.com/api/v2/companies/9844.png,https://nodeflair.com/jobs/mb-bank-chuyen-gia-chuyen-vien-cao-c-p-ai-senior-ai-engineer-kh-i-cntt-193183?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,Thủ Đô Multimedia,"['Junior', 'Container', 'AWS', 'Docker', 'CI', 'VMware', 'Azure', 'Linux', 'Kubernetes']",https://nodeflair.com/api/v2/companies/13415.png,https://nodeflair.com/jobs/th-do-multimedia-devops-engineer-193192?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Security Analyst,CMC Global,"['Junior', 'Powershell', 'Oracle', 'Microsoft', 'VMware', 'Linux']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-security-analyst-193194?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior Product Owner,Apero,"['Junior', 'Xen']",https://nodeflair.com/api/v2/companies/7584.png,https://nodeflair.com/jobs/apero-junior-product-owner-193182?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps,NTQ Solution,"['Junior', 'GitLab', 'AWS', 'Terraform', 'Docker', 'GitLab CI', 'CI', 'SonarQube', 'Azure', 'Java', 'Kubernetes', 'iOS', 'Android', 'JavaScript', '.NET', 'PHP', 'Python']",https://nodeflair.com/api/v2/companies/11965.png,https://nodeflair.com/jobs/ntq-solution-devops-193190?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Frontend Reactjs (Onsite ),VMO Holdings,"['Mid', 'Rest API', 'SCSS', 'Git', 'SASS', 'HTML', 'npm', 'Redux', 'Angular', 'Typescript', 'ES6', 'JavaScript', 'GraphQL', 'React', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-l-p-trinh-vien-frontend-reactjs-onsite-193103?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Backend Java Junior,AT Tech,"['Junior', 'Oracle', 'API', 'Spring', 'CentOS', 'ubuntu', 'OOP', 'Java', 'Linux', 'MySQL', 'MongoDB']",https://nodeflair.com/api/v2/companies/13298.png,https://nodeflair.com/jobs/at-tech-backend-java-junior-193100?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Solution Architect,Synodus,"['Junior', 'TDD', 'C++', 'UML', 'Java', 'Linux', 'JavaScript', 'C', 'C#']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-solution-architect-193095?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Unity Developer (Senior),Synodus,"['Senior', 'C++', 'Unity3D', 'Linux', 'C#']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-unity-developer-senior-193096?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Front-End Developer (Senior),Synodus,"['Senior', 'EcmaScript', 'Flux', 'Rest API', 'DOM', 'Webpack', 'Babel', 'npm', 'JavaScript', 'React']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-front-end-developer-senior-193097?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Cloud Architect (Java, Agile)",ABBANK,"['Lead', 'TDD', 'API Gateway', 'API', 'Google Cloud', 'SOA', 'Java']",https://nodeflair.com/api/v2/companies/9330.png,https://nodeflair.com/jobs/abbank-cloud-architect-java-agile-193093?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior NodeJS Backend Developer,Diksha Teknologies,"['Senior', 'OOP', 'Node.js']",https://nodeflair.com/api/v2/companies/17484.png,https://nodeflair.com/jobs/diksha-teknologies-senior-nodejs-backend-developer-193034?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Developer (React/Node),Eastgate Software,"['Mid', 'AWS', 'Rest API', 'Docker', 'API', 'SPA', 'Git', 'HTML', 'Linux', 'Bootstrap', 'Angular', 'JavaScript', 'Node.js', 'PostgreSQL', 'MySQL', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/13782.png,https://nodeflair.com/jobs/eastgate-software-full-stack-developer-react-node-193033?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Senior Full-stack Developer (ReactJS,NodeJS)",CMC Global,"['Senior', 'GitLab', 'AWS', 'Docker', 'CI', 'Microsoft', 'StatsD', 'Bamboo', 'Azure', 'Bitbucket', 'JavaScript', 'Node.js', 'PostgreSQL', 'GraphQL', 'Elasticsearch', 'MongoDB']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-senior-full-stack-developer-reactjs-nodejs-193032?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Senior Software Engineer, Fullstack",Grab,"['Senior', 'C++', 'Go', 'Java', 'React']",https://nodeflair.com/api/v2/companies/168.png,https://nodeflair.com/jobs/grab-senior-software-engineer-fullstack-193031?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior QA Engineer (Remote),Inspectorio,"['Senior', 'Strategy', 'Selenium', 'Jenkins', 'Go', 'API', 'Sentry', 'Datadog', 'CI', 'Cypress', 'Java', 'Typescript', 'SQL', 'GraphQL', 'Python']",https://nodeflair.com/api/v2/companies/5961.png,https://nodeflair.com/jobs/inspectorio-senior-qa-engineer-remote-193030?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Engineering Manager,OPSWAT,"['Manager', 'Rest API', 'C++', 'API', 'play', 'TeamCity', 'Git', 'Linux', 'Bitbucket', 'Typescript', 'JavaScript', 'React']",https://nodeflair.com/api/v2/companies/12579.png,https://nodeflair.com/jobs/opswat-software-engineering-manager-193029?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Quality Assurance Engineer (Manual + Automation),Galaxy FinX,"['Senior', 'Azure']",https://nodeflair.com/api/v2/companies/9282.png,https://nodeflair.com/jobs/galaxy-finx-senior-quality-assurance-engineer-manual-automation-193028?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,Astek,"['Senior', 'Mid', 'Junior', 'Graph', 'GitLab', 'play', 'Drupal', 'Datadog', 'CI', 'Kubernetes']",https://nodeflair.com/api/v2/companies/13022.png,https://nodeflair.com/jobs/astek-devops-engineer-193027?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior DevOps Engineer,Ringkas,"['Senior', 'AWS', 'Docker', 'Shell Script', 'Shell', 'Linux', 'Python']",https://nodeflair.com/api/v2/companies/12899.png,https://nodeflair.com/jobs/ringkas-senior-devops-engineer-193026?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Android Developer,Trustify,"['Mid', 'Android SDK', 'Koin', 'Coroutines', 'MVVM', 'Gradle', 'Android', 'Kotlin', 'JSON']",https://nodeflair.com/api/v2/companies/22133.png,https://nodeflair.com/jobs/trustify-android-developer-193025?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend developer,MealSuite,"['Mid', 'Cypress', 'SCSS', 'Less', 'Jasmine', 'Git', 'Jest', 'SASS', 'Ionic', 'HTML', 'Bootstrap', 'Angular', 'Typescript', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9793.png,https://nodeflair.com/jobs/mealsuite-frontend-developer-193024?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Engineer,Nutrogen,"['Senior', 'play', 'JavaScript', 'Node.js', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/22484.png,https://nodeflair.com/jobs/nutrogen-full-stack-engineer-193023?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Developer,SENS,"['Junior', 'Rest API', 'API', 'HTML', 'Typescript', 'JavaScript', 'Node.js', 'PostgreSQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/13032.png,https://nodeflair.com/jobs/sens-frontend-developer-193022?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior/Intermediate Backend Developer (Python/ Django/MongoDB),Breadstack,"['Senior', 'Docker', 'Google Cloud', 'Message Queue', 'essage Queue', 'Celery', 'CI', 'RabbitMQ', 'Redis', 'Django', 'Python']",https://nodeflair.com/api/v2/companies/22311.png,https://nodeflair.com/jobs/breadstack-senior-intermediate-backend-developer-python-django-mongodb-193021?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Web Fullstack Developer,FPT,"['Mid', 'API', 'Azure', 'HTML', 'Redux', 'JavaScript', 'Node.js', 'React', 'MongoDB', 'Python', 'CSS']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-web-fullstack-developer-193020?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Data Engineer,FPT,"['Senior', 'ETL', 'Informatica', 'Snowflake', 'AWS', 'Oracle', 'Pentaho', 'Analytics', 'SSIS', 'Java', 'MSSQL', 'Airflow', 'SQL', 'PostgreSQL', 'MySQL', 'Python']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-senior-data-engineer-193019?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Developer (VueJS) - Global Market,Rikkeisoft,"['AWS', 'Rest API', 'Git', 'HTML', 'JavaScript', 'GraphQL', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/11213.png,https://nodeflair.com/jobs/rikkeisoft-frontend-developer-vuejs-global-market-193018?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior .Net Fullstack Engineer,Logix Technology,"['Senior', 'TDD', 'Graph', 'Web Api', 'API', 'Dapper', 'Entity', 'Microsoft', '.Net Core', 'Less', 'ORM', 'Azure', 'JavaScript', 'SQL', 'C#', '.NET', 'React', 'Vue.js']",https://nodeflair.com/api/v2/companies/14859.png,https://nodeflair.com/jobs/logix-technology-senior-net-fullstack-engineer-193017?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Software Engineer ( Junior/Senior ),Terralogic,"['Senior', 'Junior', 'MVC', 'Rest API', 'Docker', 'Oracle', 'API', 'Oracle DB', 'Spring', 'ELK', 'OOP', 'Spring MVC', 'Java', 'NoSQL', 'kafka', 'Springboot', 'SQL', 'Python']",https://nodeflair.com/api/v2/companies/4374.png,https://nodeflair.com/jobs/terralogic-java-software-engineer-junior-senior-193016?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Backend Developer,MOR Software,"['Mid', 'SVN', 'AWS', 'OOP', 'UML', 'Git', 'Java', 'Ruby', 'Node.js', '.NET', 'PHP', 'Python']",https://nodeflair.com/api/v2/companies/8482.png,https://nodeflair.com/jobs/mor-software-backend-developer-193015?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
NodeJS Backend Developer,Diksha Teknologies,"['Mid', 'OOP', 'Node.js']",https://nodeflair.com/api/v2/companies/17484.png,https://nodeflair.com/jobs/diksha-teknologies-nodejs-backend-developer-193014?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Software Engineer, Backend",Grab,"['HTTP', 'TCP', 'Terraform', 'Docker', 'C++', 'Go', 'Analytics', 'Envoy', 'Sentry', 'Consul', 'gRPC', 'Java', 'Kubernetes', 'JavaScript', 'C', 'C#', 'Python']",https://nodeflair.com/api/v2/companies/168.png,https://nodeflair.com/jobs/grab-software-engineer-backend-193013?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester (Middle),Synodus,"['Mid', 'Sprint']",https://nodeflair.com/api/v2/companies/7993.png,https://nodeflair.com/jobs/synodus-tester-middle-193099?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[HN] Tester - Nhân Viên Kiểm Thử Phần Mềm,Quang Ich,['Mid'],https://nodeflair.com/api/v2/companies/9086.png,https://nodeflair.com/jobs/quang-ich-hn-tester-nhan-vien-ki-m-th-ph-n-m-m-193092?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Tester (Junior),Mirabo,"['Junior', 'API', 'SOAP', 'Postman', 'SQL']",https://nodeflair.com/api/v2/companies/9648.png,https://nodeflair.com/jobs/mirabo-tester-junior-192908?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Android Developer - Từ 2 Năm Kinh Nghiệm,VMO Holdings,"['Junior', 'C++', 'API', 'Java', 'Android', 'C']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-android-developer-t-2-nam-kinh-nghi-m-192896?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Software Tester Engineer,Selex,['Junior'],https://nodeflair.com/api/v2/companies/9104.png,https://nodeflair.com/jobs/selex-software-tester-engineer-192907?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Technical Lead Frontend ( ReactJS ),UNIT Corp,"['Lead', 'HTML', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9319.png,https://nodeflair.com/jobs/unit-corp-technical-lead-frontend-reactjs-192900?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên React JS,Emso,"['Junior', 'Garden', 'Microsoft', 'MUI', 'React Native', 'Redux', 'Typescript', 'JavaScript', 'React']",https://nodeflair.com/api/v2/companies/11921.png,https://nodeflair.com/jobs/emso-l-p-trinh-vien-react-js-192916?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Embedded Systems Engineer,FPT,"['Junior', 'TCP', 'C++', 'Linux', 'C', 'Python']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-embedded-systems-engineer-192903?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
